id_r,cue,resp_1,resp_2,resp_3,incorrect
262504,Verdacht,WORD,Täter,Dedektiv,Vebrechen
262689,Dunkelheit,WORD,Nachtleben,Schlafen,angsteinflösend
262697,cool,WORD,Nice,NA,gechillt
262714,gruselig,WORD,unheimlich,ungeheuer,angsteinflössend
262751,Wertschätzung,WORD,Dankbarkeit,Bedeutung,wichitg
262811,weiterhin,WORD,bleibend,NA,immernoch
262838,Wiese,WORD,grün,gelb,MBLume
262898,Einigung,WORD,Gericht,Geld,Kompromis
263004,Gitter,WORD,Abtrennung,NA,Gefägnis
263070,Elend,WORD,Armut,Grundbedürfnisse,elendig
263134,meins,WORD,Unseres,gehören,Deins
263171,nackt,WORD,Haut,Natur,blutt
263204,Pfeife,WORD,Orgelpfeife,Trillerpfeife,Nusikinstrument
263260,Seminar,WORD,Mitarbeit,Lernen,Universitt
263287,umarmen,WORD,Gehste,Freude,Freund*innen
263299,anders,WORD,Besonderheit,Gesellschaft,Sexualitär
263305,aufbauen,WORD,langfristig,Stabilität,Pfadilager
263343,Fest,WORD,Feuerwerke,Musik,Glüchlichkeit
263447,Künstler,WORD,kreativ,NA,arbeitlos
263511,HIV,WORD,Virus,Immunität,Krankhet
263575,Wind,WORD,Blätter,Herbst,Pocahantas
263595,Zufriedenheit,WORD,Zufrieden,Glücklich,Friedlichkeit
263606,Berge,WORD,Hoch,Gipfel,Mt. Everest
263643,sensibel,WORD,empfindlich,Frauen,hochsensiben
263684,Enttäuschung,WORD,Erwartung nicht erfüllt,Frustration,Niedergeschlagemheit
263705,Kosmetik,WORD,Social Media,Marketing,Make up
263708,TV,WORD,Freizeit,Alte Leute,Feernsehen
263729,berühmt,WORD,Idol,Ruhm,bekann
263738,bezahlt,WORD,Dienstleistung,Produkt,entgeld
263840,singen,WORD,Bühne,Lied,Sönger
263862,Gebet,WORD,Kirche,Synagoge,Moshee
263899,Streifen,WORD,Zebra,Muster,Fussgänger*innen
263982,Tastatur,WORD,Laptop,schreiben,Ipad
264048,Akzeptanz,WORD,Integration,Prozess,Sekualität
264180,freiwillig,WORD,gerne,hilfsbereit,zengsfrei
264202,Karriere,WORD,Anzug,Aktenkoffer,Kravatte
264256,Gesetze,WORD,Suits,Macht,Abwalt
264383,mutig,WORD,NA,NA,Abendteuer
264386,Geschenk,WORD,Geburtstag,NA,Überrachung
264394,sportlich,WORD,Fitness,schwitzen,akitv
264410,Jesus,WORD,NA,NA,Christtum
264483,Zahn,WORD,Lücke,Schmerzen,Zahnartzt
264585,Unruhe,WORD,innerlich,Stimmung,unangenhem
264587,Kalender,WORD,Datum,Termin,Organisiation
264595,Protest,WORD,Iran,Ungleichheit,Demonstartion
264645,ocker,WORD,Erdfarbe,gelblich,braungelb
264653,höflich,WORD,angenehm,tolerant,respekvoll
264716,lehren,WORD,Information,Schüler,beibrigen
264719,klauen,WORD,Dieb,Rallen,steheln
264726,sanft,WORD,NA,NA,berüren
264837,entspannen,WORD,NA,NA,Relaxieren
265010,Unsicherheit,WORD,Aussehen,Makel,Körpwe
265075,Rhein,WORD,Wasser,Basel,Rheinschwimmen
265097,ziellos,WORD,Schlangenlinie,ohne Ziel,umherirren
265181,meins,WORD,Eigentum,Beschlagname,deins
265192,Drama,WORD,Theater,NA,histerisch
265291,Segen,WORD,Religion,Wunder,Heilliger
265308,Bruder,WORD,Familie,Freund,Schweste
265331,gebraucht,WORD,abgenutzt,alt,Second Hand
265343,Balance,WORD,schuhe*,Sport,schhe
265367,Klischee,WORD,Narrativ,oberflächlich,Voruteile
265407,Ausdauer,WORD,Rennen,Sport,Joggign
265412,Akten,WORD,Ordner,geordnet,Ppaier
265444,frisch,WORD,NA,NA,Wäscje
265546,Rausch,WORD,Delirium,Drogen,Alkhohol
265549,Tierschutz,WORD,ethisch,Wertschätzung,wichig
265598,Poesie,WORD,Kunst,Gedicht,Poetry Slam
265733,Freunde,WORD,Freude,zusammen,gemisnschaft
265772,böse,WORD,genervt,unfreundlich,feindseelig
265788,Vorsorge,WORD,AHV,Geld,Altersvorsroge
265800,Datum,WORD,NA,NA,xx/dd/mm
265810,Prinzessin,WORD,Krone,Queen,Clash Royale
265831,Unlust,WORD,Motivationslos,Aufgabe,unwollend
265858,zocken,WORD,spielen,wetten,gamen
265862,spießig,WORD,steif,NA,schnöslig
265869,Dekoration,WORD,schön,teuer,jahreszeitenabhängig
265944,Skifahren,WORD,Schnee,berge,snowboars
265955,intelligent,WORD,IQ,ich,Intelligenzu
265990,speziell,WORD,wichtig,individuell,besonder
266005,verweigern,WORD,absagen,nein,zurücklehnen
266050,meins,WORD,Egoismus,frech,deins
266072,Ausflug,WORD,unterwegs,DRAUSSEN,Abendteuer
266075,Opposition,WORD,gegenüber,Gruppen,gegensetzlich
266141,Verband,WORD,Krücken,NA,Verletzunge
266237,wachsen,WORD,NA,NA,grösserwerden
266373,Verletzung,WORD,Wunde,Schmerz,Verblütung
266392,frech,WORD,mutig,Ungehorsam,vorwitzig
266424,materiell,WORD,Lebensbedingungen,reale Welt,"Waren, Geld"
266437,Verbrechen,WORD,jemandem Schaden zufügen,Attentat,etwas Illegales/Verwerfliches tun
266438,singen,WORD,etwas das ich gut kann,loslassen,"Freude, Glück, Flow"
266487,Schminke,WORD,NA,NA,Liedschatten
266594,Wiese,WORD,Grünfläche,viele verschiedene Pflanzen wachsen drauf,Grässern
266665,fromm,WORD,wohl,naiv,gkäubig
266748,Bart,WORD,Rasierer,Schaum,Stuppel
266762,ermitteln,WORD,Fall,herausfinden,Dedektiv
266817,schenken,WORD,lösst positive Gefühle aus,mach ich gern,jdm. etw. geben
266831,Flecken,WORD,NA,NA,etw. dreckig machen
266855,Gleichberechtigung,WORD,Politik,Mann und Frau,Gender equality
266872,Prater,WORD,Wiener Prater,Wien,Östereich
266883,Profil,WORD,ID,Foto,Instagramprofil
266890,heiraten,WORD,Bindung,Loyalität,Sichbekennen
266903,Abfall,WORD,rausstellen,Plastik,Bebbi Sack
266940,ruhig,WORD,scheu,im Ecken,intovertiert
266985,Wohlbefinden,WORD,Freunde,Gesundheit,zuahsue
267022,Spiele,WORD,gemiensam,Familie,spasß
267043,ungenau,WORD,grob,unklar,unprezise
267051,intakt,WORD,okay,NA,inordnung
267063,Nachbarschaft,WORD,Spielpartner,freundlich,Haus and Haus
267098,Reifen,WORD,Autoreifen,Obst,hernreifen
267118,Asyl,WORD,Suche nach Heimat,NA,Immigrant:In
267216,schweben,WORD,Physik,NA,fleigen
267273,manchmal,WORD,Mitte,Möglichkeit,unischer
267277,Musical,WORD,tanzen,Freude,High School
267304,illegal,WORD,Mord,Diebstahl,kriminel
267406,violett,WORD,schön,passend,liebslingsfarbe
267445,insgesamt,WORD,zusammengefasst,alles,übergreiffend
267463,leise,WORD,flüstern,ruhig,psst
267576,Freizeit,WORD,Spaß,Freiheit,Hobbies
267582,Pusteblume,WORD,Kindheit,Frühling,Wese
267669,Aufstieg,WORD,Hitler,Bundesliga,hierachie
267683,Rasse,WORD,Nazis,NA,Hunfd
267779,Geheimnis,WORD,Schatz,privat,misteriös
267802,Unsicherheit,WORD,Person,Wackeln,Verletzlichkeit
267825,Vorfall,WORD,NA,NA,Fallus
267902,Sex,WORD,Schwangerschaft,Baby,geschlächtsverkehr
267938,Bilder,WORD,Ferien,iphone,exfreund
267957,Medikamente,WORD,Apotheke,ärztliches Zeugnis,Gesundheitsförndernt
268091,Arroganz,WORD,unsympatisch,NA,selbstüberzeugt
268111,Glanz,WORD,Küche,Metall,Badzimmer
268174,Manager,WORD,managen,organisieren,Coordinater
268191,Beutel,WORD,NA,NA,Gefrier
268255,Dose,WORD,Aluminium,NA,Raviolli
268372,kriegen,WORD,NA,NA,beschwenkt werden
268466,Tastatur,WORD,Computer,schreiben,laptorp
268471,funktionieren,WORD,NA,NA,machinen
268486,gesichert,WORD,NA,NA,sichher
268511,gebraucht,WORD,NA,NA,Second Hand
268550,Langeweile,WORD,Nichts tun,NA,Herumsitzen
268575,tot,WORD,leer,Ende,schwarz
268622,perfekt,WORD,Superlative,NA,das besgte
268630,Schlacht,WORD,Blut,Verlust,kampg
268643,Gemüse,WORD,gesund,wichtig,grpn
268729,stinken,WORD,unangenehm,Fliegen,Heruch
268815,Krone,WORD,Märchen,Happy End,König/in
268816,sorgenfrei,WORD,glücklich,Fantasie,stressfrei
268837,Schatz,WORD,Beziehung,Gold,Kosnamen
268900,Erdbeben,WORD,bewegen,platten,schüttelb
268961,Unwohlsein,WORD,verstecken,kleinmachen,unangehnem
269018,Option,WORD,Mac Taste,NA,Möglichketi
269026,bitter,WORD,Sugus,NA,Schweps
269029,Sorgfalt,WORD,Achtung,konzentrieren,vorsichtog
269128,Wohlergehen,WORD,Sorge,Hilfe,Gesunheit
269255,Zelt,WORD,Bier,Festival,campieren
269259,Blüte,WORD,Frühling,Erde,Pflaze
269317,gemütlich,WORD,wohlig,Feuer,kuschelig
269324,Hochschule,WORD,Himmel,Mitschülerinnen,gebüude
269346,vielleicht,WORD,egal,eventuell,unsiche
269385,real,WORD,Gegenwart,anfassbar,gegenear
269386,nackt,WORD,Ausegesetztsein,Körper,unverdeckt
269417,Umweltschutz,WORD,Fridays for Future,Energie sparen,Klimaerwärming
269443,ergänzen,WORD,helfen,punkte,unkomplett
269448,Waffen,WORD,Aggression,USA,kreig
269491,behaupten,WORD,Autoritätsperson,vorgeben,Politiker*innen
269562,Enkelin,WORD,Jung,Schleife,Grossmuter
269632,kaufen,WORD,Einkaufszentrum,Freunde,schopping
269664,neugierig,WORD,lernen,Kinder,wissensdurstig
269710,Kater,WORD,herzig,liebevoll,kaze
269763,Stern,WORD,Licht,Nacht,immerl
269833,Anwalt,WORD,Recht,Gericht,Jursit
269860,autofahren,WORD,abbiegen,fahren,steurrad
269953,Auskunft,WORD,schlecht,hilfreich,uncool
269973,lächeln,WORD,Lippen,NA,geschicht
270083,stinken,WORD,eklig,käsr,müffeln
270129,Bayern,WORD,Familie,Fußball,Müchen
270145,Plagiat,WORD,Internet,wichtig,maturarbeit
270196,Rauchen,WORD,Lunge,Zigarette,ungsund
270212,Schlacht,WORD,Schlacht,krieg,armme
270322,Sprung,WORD,Größe,NA,Enteicklung
270352,mal,WORD,irgendwann,manchmal,malzeit
270374,Vorrat,WORD,Keller,haltbar,Büxen
270528,Taktik,WORD,durchdacht,überlegt,ausgefixt
270565,siegen,WORD,Gewinn,NA,Gweinn
270604,Egoismus,WORD,selbstgefällig,NA,Narzissistisch
270632,Ruhm,WORD,Griechen,olympische spiele,ehrw
270637,agil,WORD,wendig,Scrum,schnel
270697,Minister,WORD,mächtig,Entscheidungen,Premieminister
270727,angenehm,WORD,NA,NA,wohfühlen
270773,ungern,WORD,freudlos,nicht freiwillig,unbegeistert
270776,Autos,WORD,Straßen,Verkehr,Motore
270782,perfekt,WORD,am besten,unverbesserlich,inperfekt
270788,monoton,WORD,geradlinig,Wiederholung,unemotional
270810,Bewerbung,WORD,NA,NA,Abreit
270815,Menschheit,WORD,Individuen,NA,allle Menschen
270822,zocken,WORD,Computer,jungs,gamen
270868,Amerika,WORD,NA,NA,Fast food
270885,nett,WORD,Lüge,Okay,passiv agressiv
270929,Schnelligkeit,WORD,Wettbewerb,zeit,Gewschindigkeit
270965,Geiz,WORD,Geld,Habgier,ist gail
271007,Pflanze,WORD,GROSS,Garten,gründ
271022,Vaterland,WORD,Deutschlnd,NA,eihnachten
271090,Ohren,WORD,Mund,Gesicht,Augeb
271092,Achtung,WORD,Warnung,rot,Gedahr
271099,Familienzusammenhalt,WORD,schwer,Mutter,wichitg
271147,Sekte,WORD,Gefahr,Brainwash,Zeugen Jehovas
271151,Muskeln,WORD,Schmerz,Bodybuilding,Filamente
271153,Armee,WORD,Militär,SVP,Milit
271226,Schmerz,WORD,Gehirn,Angst,Körpfer
271240,Verhütung,WORD,Pille,hormonell,Konfom
271241,Kissen,WORD,Federn,anlehnen,zweich
271297,Austausch,WORD,Diskussion,Unterhaltung,Konversatuon
271355,tot,WORD,Beerdigung,alt,Sartg
271585,Vorbild,WORD,bewundern,Person,aufseheb
271658,Zaun,WORD,Gitter,Gehege,Einzäunung
271671,meins,WORD,Schatz,Wort,deins
271732,Ohnmacht,WORD,Bewusstlosigkeit,Verzweiflung,fallenä
271778,ergänzen,WORD,NA,NA,hinzufühgen
271858,gerne,WORD,Freunde,lieb,ungerne
271926,locken,WORD,verführen,überreden,teasen
271956,Buddha,WORD,Religion,NA,Biddhismus
271957,egal,WORD,unnötig,NA,unrelevant
271968,Gerede,WORD,Gelaber,lästern,Gequatsche
272041,Meter,WORD,Gramm,Zentimeter,Längemass
272055,Raupe,WORD,NA,NA,Wuem
272081,stilvoll,WORD,Mode,Respekt,Ästethik
272121,sinnlich,WORD,Sinn,spüren,sensual
272141,instabil,WORD,Vulnerabilität,unsicher,lkabil
272180,Absturz,WORD,Verletzung,Gefahr,Umfall
272212,Design,WORD,schön,ordentlich,Student*in
272277,Zusammenhalt,WORD,Leim,Freunde,Fr4eunde
272287,wagen,WORD,Pferde,Leiterwagen,Sternenbild
272386,Grenzen,WORD,Zaun,trennen,boarder
272389,Betrug,WORD,Fremdgehen,täuschen,Dienstahl
272443,Bedarf,WORD,Nachfrage,Mangel,Nötigkeit
272573,abstrakt,WORD,NA,NA,Wassily Kandinsky
272606,überflüssig,WORD,nichtsnutzig,ungebraucht,zuviel
272644,Großstadt,WORD,Metropol,Zentrum,Hauptsadt
272681,Kommunismus,WORD,NA,NA,Mao Tse Tung
272688,schrill,WORD,grell,laut,Pfeiffe
272717,ziellos,WORD,straucheln,NA,streunen
272738,lächeln,WORD,Lippen,Zähne,positivi
272945,Mathematik,WORD,rechnen,Logik,zaheln
272957,Nerven,WORD,NA,NA,nervenzerreissend
273025,innen,WORD,warm,NA,Hausin
273147,Balance,WORD,Gleichgewicht,NA,Gelichgewicht
273212,Pflanze,WORD,GIESSEN,Grün,Zimmerpflane
273254,Genie,WORD,klug,unantastbar,blitzgescheit
273283,Präsentation,WORD,Angst,Nervosität,Votrag
273371,Ei,WORD,Eiweiß,Spiegelei,hihn
273468,Studenten,WORD,FLEISSIG,Universität,Priviligiert
273503,Zaun,WORD,NA,NA,gefange
273512,Gitter,WORD,NA,NA,eingespeert
273534,Putin,WORD,Krieg,schlechter Mensch,Russlang
273588,Geiz,WORD,Wille,Verlangen,Ergeiz
273598,Dasein,WORD,Gesellschaft leisten,mitwirken,dabeisein
273602,üben,WORD,lernen,NA,praktiziereb
273658,Austausch,WORD,Transfer,wechsel,auslandjahr
273709,Stimmung,WORD,NA,NA,Gemühtszustand
273803,schlafen,WORD,Traum,Bett,dormire
273821,Spende,WORD,Münz,Bettler,Gelp
273862,human,WORD,freundlich,gut,meschlich
273875,Musical,WORD,Cats,NA,Mamma Mia
273924,niedrig,WORD,NA,NA,Lohb
273994,Folter,WORD,USA,Menschenunwürdig,Sklanven
274081,berühmt,WORD,Beliebtheit,Erfolgreich,Sänger:in
274155,Queen,WORD,Elisabeth,NA,GROSS Britanien
274227,überall,WORD,Müll,zeit,niergends
274237,Versehen,WORD,schule,Glühbirne,lernene
274319,autofahren,WORD,Auto,Ferien,Autobahen
274332,Küste,WORD,Papageientaucher,Felsen,Nordeseeküste
274351,fein,WORD,glatt,ebenmässg,galtt
274406,Belastung,WORD,NA,NA,schicksalssclag
274525,reparieren,WORD,Fahrrad,Handwerk,mechaniker*in
274582,Beutel,WORD,Tasche,Stoff,kanguru
274607,Engel,WORD,NA,NA,weinachten
274665,Abwehr,WORD,Judo,Ellbogen,selsbtverteidigung
274794,Qual,WORD,Anstrengend,NA,Langwirig
274812,Korb,WORD,einen Korb geben,Früchtekorb,Baskettbalkorb
274833,Freizeitgestaltung,WORD,Spaß,Kraftsport,Hobbies
274846,Minister,WORD,Autorität,Staat,Winston Churchill
274939,PC,WORD,NA,NA,Technick
274958,liebevoll,WORD,Warm,Empathisch,Führsorglich
274961,Aufstand,WORD,Menschenmasse,Zerstörung,Ungerächtigkeit
274966,Länder,WORD,Ungerächtigkeit,Ferien,Gränzen
275027,Bau,WORD,Boue,Baustelle,archithektur
275047,Berg,WORD,Matterhorn,wandern,Mount Everest
275096,Abschied,WORD,verlassen,Gruß,wegegehn
275099,Käfig,WORD,Gefangen,Tierkäfig,Vogle
275164,Abenteuer,WORD,NA,NA,Robinson Cruseau
275204,beruflich,WORD,ausgebildet,Verdienst,arbeitsbedingt
275223,Neugier,WORD,Abenteuerlust,Entdecken,fasszination
275234,Tasche,WORD,Diebstahl,Dieb,Portmonnaie
275265,berühmt,WORD,Ruhm,Verantwortung,Schuspielerin
275331,Kosmetik,WORD,überdecken,Creme,pfkege
275337,Fabel,WORD,Bild,Tier,sinnweisend
275347,nein,WORD,verweigert,abweisend,ablehneb
275365,abgesichert,WORD,Finanzen,Sicherheit,Klättern
275402,meins,WORD,Seins,Meini,deins
275407,Finale,WORD,Finale Ligure,Endspiel,Fussbal
275419,Hausbau,WORD,Isolation,Fenster,Bauarbeiter/innen
275430,Riese,WORD,GROSS,klein,Lilliputaner
275538,bedeuten,WORD,Wichtig,NA,Nahestehen
275566,erschaffen,WORD,Kunst,Bibel,kreiiren
275597,speziell,WORD,NA,NA,Ausserodentlich
275657,sensibel,WORD,dünnhäutig,PMS,Sensibelchen
275733,Durchschnitt,WORD,angepasst,08/15,unaufällig
275749,hungern,WORD,Armut,NA,Ungerächtigkeit
275764,Schmuck,WORD,NA,NA,Edelmetale
275770,Diktatur,WORD,NA,NA,Tyrranei
275789,Kreuz,WORD,Jesus,Gott,Hackenkreuz
275793,Genauigkeit,WORD,NA,NA,Arbei
275886,Kämpfen,WORD,Geschwister,Boxen,Wrestle
275904,gemütlich,WORD,Lied,Kindheit,balu der Bär
275926,Coronavirus,WORD,Masnahmen,Quarantäne,Impung
275934,bequem,WORD,Bett,Kuschelsocken,Sofe
275989,Clown,WORD,NA,NA,Witzfigur
276004,Waage,WORD,Essen,Mensch,abwägene
276085,altmodisch,WORD,Mode,NA,Old school
276093,Brötchen,WORD,Bagel,fein,frühstücl
276107,einschätzen,WORD,Pi,Vorurteil,calculieren
276134,Geschmack,WORD,Essen,Zunge,Geschmackssin
276235,Tür,WORD,Holz,laut,auf- und zumachen
276236,strahlen,WORD,Sonne,Licht,brillieren
276269,beliebt,WORD,gutaussehend,NA,berühm
276291,Verlierer,WORD,Wettkampf,nicht genug,etntäuschung
276353,Milieu,WORD,Ochsengasse,Rotlicht,zenter
276366,Penis,WORD,Mann,steif,Genitalie
276411,Los,WORD,Start,Rennen,Gehts
276424,Schmuck,WORD,tragen,Kette,Verziehrung
276434,eckig,WORD,Dreieck,ecke,vierech
276455,Kosmetik,WORD,Schminke,Lippenstift,Make up
276460,Würfel,WORD,Geometrie,Zahlen,Spieo
276482,autonom,WORD,selbstständig,von alleine,auf sich gestelt
276495,Dunkelheit,WORD,licht,Schatten,finsterniss
276500,Berufsausbildung,WORD,fachmatur,schule,gymi
276501,Jungfrau,WORD,September,Geburtsdatum,konstellatione
276526,Schulden,WORD,Gefängnis,zurück,gelg
276543,genau,WORD,pingelig,Punktlandung,überkorrekt
276544,Eifer,WORD,Arbeit,ambitioniert,Ergeiz
276681,Disziplin,WORD,Armee,Ausbildung,shüle
276685,fröhlich,WORD,Frosh,Mädchen,früling
276686,Atom,WORD,Neuron,Proton,big bang
276689,Bürste,WORD,kämmen,rot,harenj
276694,Bücher,WORD,sprachen,kaufen,lezen
276747,Tennis,WORD,Ball,NA,Roger federer
276765,soviel,WORD,dazu,NA,sowenig
276779,Länge,WORD,Maßband,Zeit,Srecke
276799,Weltfrieden,WORD,Utopie,Frauen,schönheitscontests
276813,Held,WORD,Hero,NA,Schutzen
276823,leise,WORD,NA,NA,lähm
276858,Kräuter,WORD,Maschine,reiben,Heilung / heilen
276901,vermuten,WORD,glauben,Wissenschaft,denkne
276917,Schrei,WORD,Bild,Schrecken,Edvard Munch
276943,Hindernis,WORD,springen,Lösung finden,Hürdelauf
276955,Ungewissheit,WORD,nicht wissen,schwierig,unsischer
276976,altmodisch,WORD,Handkuss,hochachtungsvoll,neumodisch
277015,Streik,WORD,pöh,ich mache nichts,Arme verschrenken
277257,Bombe,WORD,Gewalt,Terror,Zertörung
277315,innerhalb,WORD,Zirkel,AUSSERHALB,innert
277337,meins,WORD,Eigentum,NA,deins
277362,Steak,WORD,Pferd,Fleisch,igitt
277404,beenden,WORD,sterben,NA,fini sterben ende anfangen aufhören
277419,Unwetter,WORD,Nebel,Donner,gruusig
277420,Zebrastreifen,WORD,ÜBERGANG,WEISS,rüber gehen
277431,Abend,WORD,Dunkel,Morgen,Mrgen
277439,normal,WORD,Norm,regelhaft,unnormal
277465,Abwehr,WORD,Schutz,Gewalt,Geuerwehr
277469,Wohnzimmer,WORD,Sofa,Küche,Schlaftimmer
277470,Effekt,WORD,Auswirkung,perfekt,deffekt
277472,materiell,WORD,Materie,Stoff,imateriell
277492,Wörterbuch,WORD,Suchen,Silben,Dictonary
277564,früher,WORD,vorbei,alt,gesrern
277610,Reparatur,WORD,flicken,aus alt mach neu,Werckstatt
277687,bestellen,WORD,Essen,Kleidung,Liferando
277707,Veranda,WORD,Balkon,Pflanzen,Dachterasse
277741,löschen,WORD,töten,Computer,elimineren
277802,Unkraut,WORD,verbrennen,Gärtnern,jähten
277852,Vortrag,WORD,Redner,Präsentation,nervos
277943,gesichert,WORD,Türsteher,Tresor,Schloss/Schlüssel
278056,Begabung,WORD,Intelligenz,Kind,Skill
278073,Diktatur,WORD,Moskau,Russland,Htiler
278101,errichten,WORD,bauen,gestalten,bsuen
278121,Durchschnitt,WORD,Mittelmaßzeichen,4.5,Mittlemass
278124,Medikamente,WORD,OP,Schmerzen,Opiade
278125,Oma,WORD,alt,Frau,Grossmami
278221,Butter,WORD,Fettarm,Butterbrot,Angge
278235,neugierig,WORD,wunderfitzig,Kinder,curious
278410,Gedicht,WORD,schreiben,Romantik,Poesi
278517,Zeitdruck,WORD,schnell arbeiten,Stress,under pressure
278519,Bequemlichkeit,WORD,bequeme Kleidung,easy going,Jogginhose
278558,Hollywood,WORD,Amerika,toxisch,Schauspieler:innen
278592,Flüssigkeit,WORD,Wasser,Chemie,liquit
278602,vernichten,WORD,Feuer,existiert nicht mehr,zerstörren
278604,daraufhin,WORD,arbeiten,SCHLIESSEN,darauffolgend
278620,unschuldig,WORD,Richter,Tatbestand,Gerichr
278622,Lauch,WORD,Salz,Snack,Gemuse
278637,damalig,WORD,altmodisch,überholt,füher
278661,unruhig,WORD,nervös,Ruhe,hibbelig
278704,Lebenslauf,WORD,Lebensgeschichte,Ereignisse,Curriculum Vitae
278778,roh,WORD,Ei,NA,ungekoch
278836,kariert,WORD,NA,NA,Notizblatt
278850,aufgrund,WORD,NA,NA,deswegeb
278852,Date,WORD,Datum engl.,NA,Rendevouz
278868,Vorsitzende,WORD,streng,Hierarchie,Chef*in
278872,untergehen,WORD,ertrinken,Wasser,in der Menschenmenge nicht auffalllen
278957,Badezimmer,WORD,Dusche,Badewannr,toillette
278966,Lady,WORD,geschminkt,Mode,ellegant
279012,kriminell,WORD,NA,NA,gefägnis
279133,unvollständig,WORD,halbfertig,teilweise,inkomplett
279146,Müsli,WORD,Haferflocken,Milch,Frühstuck
279206,transparent,WORD,durchsichtig,gut,Klarsichtsfolie
279322,endlos,WORD,ewig,unendlich,ewif
279400,informieren,WORD,Wissen,dabei,Schlauder
279404,bedecken,WORD,Regen,Strohdach,Scnutz
279412,funkeln,WORD,Sterne,Glitzer,Funkenstrahl
279528,belästigen,WORD,Überflüssig,NA,Übergriffig
279629,effektiv,WORD,NA,NA,ergebnisorientiert
279631,Weblink,WORD,Internet,NA,www.
279633,Sprecher,WORD,Person,NA,"Lautsprecher, Person"
279712,Benehmen,WORD,elegant,Contenance,elegeant
279858,antreiben,WORD,NA,NA,dalli dalli
279917,insbesondere,WORD,NA,NA,die Detsils
279934,kotzen,WORD,spucken,NA,ihgit
279948,Finanzierung,WORD,Mobilie,Reise,Sichetheit
279953,aushalten,WORD,Schmerzen,Operation,Hilflis
279990,hinaus,WORD,in die Welt reisen,wachsen,rauswerfen
279994,flauschig,WORD,weich,niedlich,kuschelig
280001,großzügig,WORD,mehr,freigiebig,spendabel
280101,gebildet,WORD,klug,gescheit,"schlau,klug,gescheit"
280115,Anführer,WORD,NA,NA,Rudelführer
280207,geraten,WORD,ungeplant,Chaos,fremdnbestimmt
280215,Orient,WORD,Märchen1001 Nacht,NA,Sehnsuchtsort
280217,verdammen,WORD,NA,NA,"Elend,"
280256,Kleber,WORD,Tapete,Plakat,Patex
280286,telefonieren,WORD,NA,NA,schnacken
280289,Brandenburg,WORD,Nazis,Potsdam,Rainald Grebe
280334,Duden,WORD,NA,NA,Wöterbuch
280358,vergebens,WORD,umsonst,Nix,Liebesmüh
280424,Erläuterung,WORD,verständlich,subject-matter-expert,job-aid
280437,flauschig,WORD,NA,NA,kuschelig
280443,rollen,WORD,NA,NA,schibbeln
280456,Feuerwehr,WORD,rot,Feuer,tatütata
280574,Erleuchtung,WORD,Erkentniss,NA,Spirituel
280586,irgendwas,WORD,Durcheinander,NA,Gruscht
280607,Porzellan,WORD,Service,Waschbecken,Bone China
280620,beten,WORD,Kindheit,Muslime,Ora et labora
280673,achtzig,WORD,Fit,graue Haare,11Jahre
280674,Konstruktion,WORD,Klugheit,Windhamster,Ingenierskunst
280737,hüpfen,WORD,Kind,Bewegung,soringen
280775,Schnurrbart,WORD,Muschikitzler,Rasieren,Rotzbremse
280805,Täuschung,WORD,enttäuscht,traurig,vertan
280976,Haft,WORD,Wahnsinn,Flucht,Engegefühl
280980,Drehbuch,WORD,Lesen,Autor,Fime
281063,unterrichten,WORD,schüler*innen,üben,lehrer*in
281067,schaukeln,WORD,Stahlkette,Wind,bauchkribbeln
281071,Nest,WORD,Geborgenheit,wärme,kuschelig
281123,Möbelstück,WORD,Gemütlich,Wohnung,Stylisch
281211,antreiben,WORD,Anfeuern,Schieben,Hetzrn
281297,Auftakt,WORD,Vorfreude,Neubeginn,los gehts
281329,besorgt,WORD,Verantwortung,NA,Gedankenkarussel
281380,oberflächlich,WORD,Tussi,NA,böond
281389,stammen,WORD,NA,NA,Famolie
281398,Landesregierung,WORD,NA,NA,Bundesregirrung
281463,heraus,WORD,NA,NA,rauskommen
281465,erfrischend,WORD,durststillend,NA,freudebringend
281475,fleißig,WORD,Biene,Ameise,dranbleiben
281722,Einstein,WORD,zeit,Physik,realitiv
281780,geizig,WORD,Schwaben,Salz,Dagobert Duck
281783,Vorgabe,WORD,Nachgabe,Zugabe,Richtlienie
281786,Ausbeutung,WORD,Ausnutzung,Kinderarbeit,Sklverei
281983,Frust,WORD,Frust loswerden,NA,Sich aufregen/nerven
281992,Kragen,WORD,Smoking,Hals,kravatte
282239,Sonnenbrille,WORD,Sommer,Optiker,Gorilla mit der Sonnenbrille (Kinderlied)
